time_stamp,px_state,py_state,v_state,yaw_angle_state,yaw_rate_state,sensor_type,NIS,px_measured,py_measured,px_ground_truth,py_ground_truth,vx_ground_truth,vy_ground_truth,std_px_est,std_py_est,std_v_est,std_yaw_est,std_yaw_rate_est,RMSE_acc_px,RMSE_acc_py,RMSE_acc_vx,RMSE_acc_vy,ax_calc,ay_calc,delta t
1477010467250000,-10.5218,10.8237,5.21484,-0.0460989,-0.332798,radar,0.243831,-10.6563,10.8369,-10.6161,10.8609,5.18435,0.187679,0.0714234,0.0765792,0.166434,0.047312,0.147182,0.0649908,0.0844752,0.338719,0.219451,-0.056399999999997,0.53276,0.05
1477010467300000,-10.2887,10.8151,5.17726,-0.0607909,-0.330977,lidar,1.02197,-10.4142,10.8747,-10.3569,10.8697,5.18687,0.162776,0.0679155,0.0732928,0.161561,0.0493354,0.1533,0.0649974,0.0844247,0.338372,0.22029,-0.050399999999993,0.49806,0.05
1477010467350000,-10.0376,10.8771,5.12694,-0.00686775,-0.169979,radar,6.91831,-9.90413,11.2255,-10.0976,10.8772,5.1891,0.139618,0.0722157,0.0763544,0.165628,0.0483903,0.1484,0.0649876,0.0843382,0.338037,0.220207,-0.044599999999999,0.46316,0.05
1477010467400000,-9.77698,10.9255,5.14821,0.00741816,-0.139619,lidar,1.94238,-9.83445,11.1032,-9.83809,10.8837,5.19106,0.118212,0.0683322,0.0733104,0.160805,0.0502521,0.154199,0.0649799,0.0842731,0.337697,0.220011,-0.039200000000008,0.42812,0.05
1477010467450000,-9.54527,10.9056,5.10282,-0.00790614,-0.147827,radar,4.02338,-10195,10.3498,-9.57852,10.8891,5.19278,0.0985664,0.0725299,0.0749637,0.166242,0.0471085,0.14576,0.0649309,0.0841903,0.337377,0.219876,-0.034399999999995,0.392912,0.05
1477010467500000,-9.28515,10.9323,5.11869,-0.00232348,-0.131124,lidar,0.616677,-9.3066,11.0348,-9.31887,10.8936,5.19428,0.0806865,0.0686472,0.0721625,0.161514,0.049114,0.152117,0.0648826,0.0841227,0.33705,0.219692,-0.030000000000001,0.357598,0.05
1477010467550000,-9.03836,10.9127,5.09459,-0.0124171,-0.126707,radar,2.63509,-9.2226,10.3527,-9.05915,10.8972,5.19557,0.0645787,0.0728692,0.0737026,0.166843,0.0461498,0.144484,0.0648234,0.0840401,0.336739,0.219544,-0.0258,0.322156,0.05
1477010467600000,-8.77471,10945,5.11775,-0.00302073,-0.106864,lidar,0.906962,-8.78899,11.0707,-8.79937,10.9001,5.19667,0.050248,0.0689816,0.071146,0.16215,0.0483204,0.151167,0.0647672,0.0839791,0.336416,0.219341,-0.022000000000002,0.286614,0.05
1477010467650000,-8.53449,10.9006,5.08421,-0.0276179,-0.131695,radar,6.53473,-8.83914,10.0319,-8.53953,10.9023,5.19759,0.0376992,0.0731995,0.0724084,0.167521,0.0451678,0.143424,0.064702,0.0838941,0.336115,0.219266,-0.018399999999996,0.250976,0.05
1477010467700000,-8.36773,10.8208,4.93644,-0.0670334,-0.17215,lidar,5.5217,-8.62045,10.6577,-8.27965,10.9039,5.19835,0.0269359,0.0693408,0.0700635,0.162844,0.0475273,0.150385,0.0647577,0.0838926,336,0.219633,-0.015199999999993,0.215266,0.05
1477010467750000,-8.1149,10.8356,4.93861,-0.0510194,-0.120487,radar,1.32339,-7.91543,11.1157,-8.01974,10905,5.19896,0.0179617,0.073653,0.0718562,0.167374,0.0459262,0.145169,0.0648334,0.0838659,0.335874,0.219746,-0.0122,0.179484,0.05
1477010467800000,-7.78235,10882,5.08083,-0.0282257,-0.0835916,lidar,5.01002,-7.51971,11.0005,-7.75979,10.9057,5.19942,0.0107791,0.0697322,0.0695732,0.162707,0.0483529,0.151897,0.064776,0.0837883,0.33558,0.219634,-0.009200000000007,0.143652,0.05
1477010467850000,-7.51839,10.8836,5.08565,-0.0166121,-0.0415196,radar,1.8052,-7.25987,10.6458,-7.49981,10.9061,5.19975,0.00539029,0.0739501,0.0703951,0.168083,0.0447863,0.143256,0.0647163,0.0837102,0.335282,0.21945,-0.006599999999999,0.1077762,0.05
1477010467900000,-7.24464,10.8721,5.11375,-0.0211075,-0.0446876,lidar,0.58737,-7.15631,10815,-7.23983,10.9063,5.19994,0.00179692,0.0699575,0.0686463,0.16344,0.0473427,0.150329,0.0646518,0.0836402,0.334969,0.219285,-0.003799999999998,0.0718674,0.05
1477010467950000,-7.00336,10.9076,5.08125,0.0138847,0.0411556,radar,3.00406,-7.39396,11.0181,-6.97983,10.9064,5.2,-7.84874e-015,0.0741231,0.0691371,0.168869,0.0434262,0.141479,0.0645957,0.0835566,0.334676,0.219088,-0.001200000000008,0.035938400000157,0.05
